Brand,Model,Year,Status,Mileage,Dealer,Price,Age,PriceRange,Yearly_Miles
mercedes,gla,2023,new,0.0,Mercedes-Benz of Wesley Chapel,46310.0,1,$40000-49999,0.0
mercedes,gle,2020,used,51138.0,Honda of Ocala,45987.0,4,$40000-49999,12784.5
mercedes,c 43,2020,used,25226.0,Gary Yeomans Ford Ocala Villages,43778.0,4,$40000-49999,6306.5
bmw,x5,2024,new,0.0,BMW of Wesley Chapel,73545.0,0,$70000-79999,
jeep,grand cherokee,2023,new,0.0,Sierra Blanca Motors,45289.0,1,$40000-49999,0.0
mercedes,cla,2018,used,42215.0,Jacobs Mitsubishi Wesley Chapel,31998.0,6,$30000-39999,7035.83
chevrolet,corvette,2009,used,92129.0,Jacobs Mitsubishi Wesley Chapel,23000.0,15,$20000-29999,6141.93
gmc,sierra,2024,new,0.0,KC Summers Nissan Toyota Buick GMC,50728.0,0,$50000-59999,
ram,3500,2024,new,0.0,Pilson Auto Center,92505.0,0,$90000-99999,
ford,f-150,2023,new,0.0,Parks Ford of Wesley Chapel,87729.0,1,$80000-89999,0.0
jeep,wrangler,2018,certified,55310.0,Phillips Chrysler Dodge Jeep Ram,29641.0,6,$20000-29999,9218.33
ford,mustang,2024,new,0.0,AutoNation Ford Bradenton,35530.0,0,$30000-39999,
kia,sportage,2023,new,0.0,Gettel Kia of Bradenton,32489.0,1,$30000-39999,0.0
ram,3500,2023,new,0.0,Nikles of Petersburg,80615.0,1,$80000-89999,0.0
ram,3500,2023,new,0.0,Nikles of Petersburg,68680.0,1,$60000-69999,0.0
chevrolet,trailblazer,2023,new,0.0,Jackson Family of Dealerships,27495.0,1,$20000-29999,0.0
chevrolet,silverado,2024,new,0.0,Don Franklin Chevrolet Buick Bardstown,87670.0,0,$80000-89999,
jeep,wrangler,2023,new,0.0,Don Franklin Chrysler Jeep Dodge RAM Fiat Somerset,66770.0,1,$60000-69999,0.0
ram,3500,2023,new,0.0,Don Franklin Chrysler Jeep Dodge RAM Fiat Somerset,82254.0,1,$80000-89999,0.0
dodge,gt,2023,new,0.0,Don Franklin Chrysler Jeep Dodge RAM Fiat Somerset,39670.0,1,$30000-39999,0.0
ram,3500,2023,new,0.0,Don Franklin Chrysler Jeep Dodge RAM Fiat Somerset,95173.0,1,$90000-99999,0.0
dodge,gt,2023,new,0.0,Don Franklin Chrysler Jeep Dodge RAM Fiat Somerset,31985.0,1,$30000-39999,0.0
chevrolet,camaro,2013,used,126345.0,Metter Ford,10636.0,11,$10000-19999,11485.91
toyota,tundra,2023,new,0.0,Toyota of Louisville / Scion of Louisville,41554.0,1,$40000-49999,0.0
toyota,tundra,2024,new,0.0,Toyota of Louisville / Scion of Louisville,56187.0,0,$50000-59999,
toyota,4runner,2023,new,0.0,Toyota of Louisville / Scion of Louisville,54857.0,1,$50000-59999,0.0
jeep,wrangler,2015,used,80852.0,Gator Ford,18814.0,9,$10000-19999,8983.56
mercedes,glc,2023,new,0.0,Mercedes-Benz of Sarasota,59250.0,1,$50000-59999,0.0
mercedes,cla,2023,new,0.0,Mercedes-Benz of Sarasota,49040.0,1,$40000-49999,0.0
mercedes,c-class,2023,new,0.0,Mercedes-Benz of Sarasota,49795.0,1,$40000-49999,0.0
audi,s4,2019,used,29717.0,Lexus of Sarasota,36442.0,5,$30000-39999,5943.4
lexus,lx,2023,new,0.0,Lexus of Sarasota,110999.0,1,$110000-119999,0.0
kia,rio,2023,new,0.0,The Kia Store Preston,24378.0,1,$20000-29999,0.0
chevrolet,corvette,2023,new,0.0,Montgomery Chevrolet,199460.0,1,$190000-199999,0.0
chevrolet,tahoe,2023,new,0.0,Glendenning Motor Company,75430.0,1,$70000-79999,0.0
chevrolet,silverado,2024,new,0.0,Glendenning Motor Company,74710.0,0,$70000-79999,
toyota,corolla,2010,used,91308.0,Miles Chevrolet,10000.0,14,$10000-19999,6522.0
ford,f-150,2023,new,0.0,All-State Ford Truck Sales,73540.0,1,$70000-79999,0.0
jeep,wrangler,2022,used,3300.0,Bill Collins Ford Lincoln,67950.0,2,$60000-69999,1650.0
ford,f-150,2023,new,0.0,Bill Collins Ford Lincoln,80530.0,1,$80000-89999,0.0
ford,mustang,2023,new,0.0,Bill Collins Ford Lincoln,52795.0,1,$50000-59999,0.0
ford,mustang,2023,new,0.0,Owen Ford (IL),59494.0,1,$50000-59999,0.0
nissan,murano,2024,new,0.0,Collins Nissan,41915.0,0,$40000-49999,
bmw,x3,2015,used,71450.0,Epic Automotive,19999.0,9,$10000-19999,7938.89
ram,1500,2023,new,0.0,Bachman CDJR Hyundai,62988.0,1,$60000-69999,0.0
volkswagen,arteon,2023,new,0.0,VW of Clarksville,50970.0,1,$50000-59999,0.0
lexus,lx,2018,used,81125.0,Lexus of Orange Park,54820.0,6,$50000-59999,13520.83
nissan,titan,2023,new,0.0,Nissan of Orange Park,58220.0,1,$50000-59999,0.0
chevrolet,colorado,2023,new,0.0,Nimnicht Chevrolet,42075.0,1,$40000-49999,0.0
chevrolet,camaro,2023,new,0.0,Nimnicht Chevrolet,44830.0,1,$40000-49999,0.0
honda,pilot,2024,new,0.0,Neil Huffman Honda,46175.0,0,$40000-49999,
gmc,sierra,2024,new,0.0,Phillips Buick GMC,90175.0,0,$90000-99999,
ford,expedition,2023,new,0.0,Paul Thigpen Ford of Waynesboro,73784.0,1,$70000-79999,0.0
ford,mustang,2024,new,0.0,Paul Thigpen Ford of Waynesboro,61145.0,0,$60000-69999,
gmc,yukon,2019,used,42421.0,Jarrett Scott Ford,43990.0,5,$40000-49999,8484.2
ford,expedition,2020,certified,71811.0,Jarrett Scott Ford,42550.0,4,$40000-49999,17952.75
ford,f-150,2020,used,58716.0,Jarrett Scott Ford,61545.0,4,$60000-69999,14679.0
ford,expedition,2020,used,77165.0,Jarrett Scott Ford,38990.0,4,$30000-39999,19291.25
ford,expedition,2020,certified,71830.0,Jarrett Scott Ford,41575.0,4,$40000-49999,17957.5
nissan,titan,2023,new,0.0,Jeff Wyler Nissan of Louisville,50292.0,1,$50000-59999,0.0
honda,accord,2023,new,0.0,Honda World,30705.0,1,$30000-39999,0.0
honda,pilot,2024,new,0.0,Honda World,50630.0,0,$50000-59999,
honda,pilot,2024,new,0.0,Honda World,53855.0,0,$50000-59999,
gmc,sierra,2023,new,0.0,Courtesy Buick GMC,54639.0,1,$50000-59999,0.0
gmc,sierra,2023,new,0.0,Courtesy Buick GMC,85901.0,1,$80000-89999,0.0
volkswagen,arteon,2023,new,0.0,Bachman Volkswagen,46998.0,1,$40000-49999,0.0
toyota,tundra,2024,new,0.0,Oxmoor Toyota,58995.0,0,$50000-59999,
honda,pilot,2021,used,44067.0,Oxmoor Toyota,33642.0,3,$30000-39999,14689.0
hyundai,ioniq,2023,new,0.0,Oxmoor Hyundai,54200.0,1,$50000-59999,0.0
honda,civic,2008,used,103388.0,Jim Xamis Ford Lincoln,9486.0,16,$0-9999,6461.75
gmc,sierra,2024,new,0.0,Shottenkirk Fort Madison,85870.0,0,$80000-89999,
ford,f-150,2023,new,0.0,Ford of Tuscola,72155.0,1,$70000-79999,0.0
gmc,sierra,2017,used,75513.0,Bob Allen Motor Mall,36462.0,7,$30000-39999,10787.57
chevrolet,malibu,2024,new,0.0,Bob Allen Motor Mall,23992.0,0,$20000-29999,
chevrolet,silverado,2020,used,49527.0,Bob Allen Motor Mall,34543.0,4,$30000-39999,12381.75
toyota,4runner,2023,new,0.0,Phillips Toyota,49822.0,1,$40000-49999,0.0
kia,telluride,2023,new,0.0,Terre Haute Kia,40020.0,1,$40000-49999,0.0
honda,cr-v,2024,new,0.0,Hendrick Honda of Easley,34835.0,0,$30000-39999,
jeep,wrangler,2023,new,0.0,McKinney Dodge Ram Chrysler Jeep,43605.0,1,$40000-49999,0.0
ford,f-250,1999,used,112316.0,Accurate Automotive of Jacksonville,14990.0,25,$10000-19999,4492.64
honda,accord,2009,used,204225.0,Accurate Automotive of Jacksonville,4500.0,15,$0-9999,13615.0
gmc,yukon,2021,used,68235.0,BMW of El Paso,49526.0,3,$40000-49999,22745.0
chevrolet,ls,2023,new,0.0,Fred Anderson Chevrolet,23585.0,1,$20000-29999,0.0
chevrolet,equinox,2024,new,0.0,Fred Anderson Chevrolet,29770.0,0,$20000-29999,
chevrolet,silverado,2024,new,0.0,Fred Anderson Chevrolet,83175.0,0,$80000-89999,
chevrolet,colorado,2023,new,0.0,Fred Anderson Chevrolet,44590.0,1,$40000-49999,0.0
chevrolet,traverse,2023,new,0.0,Fred Anderson Chevrolet,51590.0,1,$50000-59999,0.0
chevrolet,silverado,2024,new,0.0,Fred Anderson Chevrolet,63940.0,0,$60000-69999,
chevrolet,equinox,2024,new,0.0,Fred Anderson Chevrolet,29375.0,0,$20000-29999,
chevrolet,ls,2023,new,0.0,Diepholz Auto Paris,23545.0,1,$20000-29999,0.0
ford,f-250,2023,new,0.0,Anderson Ford South,68975.0,1,$60000-69999,0.0
honda,pilot,2024,new,0.0,Honda of Lincoln,50830.0,0,$50000-59999,
chevrolet,corvette,2024,new,0.0,DuTeau Chevrolet,86360.0,0,$80000-89999,
ram,1500,2023,new,0.0,Glenn Chrysler Dodge Jeep Ram,59910.0,1,$50000-59999,0.0
ford,mustang,2024,new,0.0,Don Franklin London Ford Lincoln,39680.0,0,$30000-39999,
toyota,venza,2023,new,0.0,Coggin Toyota at the Avenues,43129.0,1,$40000-49999,0.0
chevrolet,traverse,2023,new,0.0,Baum Chevrolet Buick,55620.0,1,$50000-59999,0.0
chevrolet,blazer,2024,new,0.0,Baum Chevrolet Buick,48975.0,0,$40000-49999,
chevrolet,malibu,2024,new,0.0,Baum Chevrolet Buick,27390.0,0,$20000-29999,
chevrolet,silverado,2024,new,0.0,Baum Chevrolet Buick,64450.0,0,$60000-69999,
ram,3500,2023,new,0.0,Douglas Dodge RAM,84585.0,1,$80000-89999,0.0
ram,3500,2023,new,0.0,Douglas Dodge RAM,94575.0,1,$90000-99999,0.0
ram,3500,2023,new,0.0,Douglas Dodge RAM,81540.0,1,$80000-89999,0.0
jeep,gladiator,2023,new,0.0,Baum Chrysler Jeep,47095.0,1,$40000-49999,0.0
jeep,cherokee,2023,new,0.0,Baum Chrysler Jeep,40945.0,1,$40000-49999,0.0
nissan,leaf s,2020,used,10284.0,Rick Ridings Chrysler Dodge Jeep RAM,19321.0,4,$10000-19999,2571.0
toyota,tundra,2023,new,0.0,Ballentine Toyota,55302.0,1,$50000-59999,0.0
toyota,tacoma,2023,new,0.0,Ballentine Toyota,39035.0,1,$30000-39999,0.0
honda,pilot,2023,new,0.0,Nalley Honda Brunswick,53680.0,1,$50000-59999,0.0
cadillac,ct5,2023,new,0.0,Vaden Cadillac Brunswick,49166.0,1,$40000-49999,0.0
cadillac,escalade,2023,new,0.0,Vaden Cadillac Brunswick,116140.0,1,$110000-119999,0.0
cadillac,xt5,2024,new,0.0,Vaden Cadillac Brunswick,49689.0,0,$40000-49999,
ford,bronco,2023,new,0.0,O'Brien Ford,59290.0,1,$50000-59999,0.0
ford,expedition,2023,new,0.0,O'Brien Ford,83545.0,1,$80000-89999,0.0
gmc,sierra,2024,new,0.0,Sam Boswell Buick GMC Mt Dora,54430.0,0,$50000-59999,
mercedes,glb,2021,used,40646.0,Tri-County Ford,32672.0,3,$30000-39999,13548.67
ford,mustang,2016,used,52844.0,Tri-County Ford,18955.0,8,$10000-19999,6605.5
kia,telluride,2023,new,0.0,KIA of Port Charlotte,48792.0,1,$40000-49999,0.0
kia,telluride,2023,new,0.0,KIA of Port Charlotte,46996.0,1,$40000-49999,0.0
jeep,grand cherokee,2023,new,0.0,Advantage Chrysler Jeep Dodge RAM,40025.0,1,$40000-49999,0.0
toyota,86,2019,used,68085.0,Royal South Toyota Scion,22999.0,5,$20000-29999,13617.0
toyota,highlander,2021,used,50788.0,Royal South Toyota Scion,43229.0,3,$40000-49999,16929.33
ford,f-250,2015,used,80462.0,Andy Mohr Honda,25330.0,9,$20000-29999,8940.22
toyota,sienna,2021,used,74447.0,Priced Rite Auto,32500.0,3,$30000-39999,24815.67
ford,c-max,2013,used,21553.0,Priced Rite Auto,13000.0,11,$10000-19999,1959.36
ford,flex,2019,used,38327.0,Bland's Truck & Cars Inc.,30000.0,5,$30000-39999,7665.4
ford,f-250,2023,new,0.0,George Coleman Ford,80530.0,1,$80000-89999,0.0
jeep,grand wagoneer,2023,new,0.0,Thunder Chrysler Dodge Jeep Ram,89911.0,1,$80000-89999,0.0
jeep,grand wagoneer,2023,new,0.0,Thunder Chrysler Dodge Jeep Ram,82911.0,1,$80000-89999,0.0
ford,mustang,2024,new,0.0,Fairway Ford,61070.0,0,$60000-69999,
ford,f-350,2023,new,0.0,Fairway Ford,56505.0,1,$50000-59999,0.0
mazda,mx-5 miata,2023,new,0.0,Mazda of Greenville,35380.0,1,$30000-39999,0.0
gmc,yukon,2023,new,0.0,Parks Buick GMC,73890.0,1,$70000-79999,0.0
honda,civic,2023,new,0.0,Headquarter Honda,31900.0,1,$30000-39999,0.0
honda,civic,2023,new,0.0,Headquarter Honda,30000.0,1,$30000-39999,0.0
mercedes,roadster,1996,used,58003.0,Deery Brothers,11555.0,28,$10000-19999,2071.54
honda,cr-v,2023,used,2314.0,Deery Brothers,40989.0,1,$40000-49999,2314.0
ford,f-350,2008,used,241672.0,Deery Brothers,14870.0,16,$10000-19999,15104.5
chevrolet,silverado,2015,used,204427.0,Deery Brothers,17989.0,9,$10000-19999,22714.11
ford,f-350,2008,used,129032.0,Deery Brothers,14989.0,16,$10000-19999,8064.5
gmc,sierra,2023,new,0.0,Pilson Chevrolet Buick GMC,72040.0,1,$70000-79999,0.0
gmc,sierra,2024,new,0.0,Pilson Chevrolet Buick GMC,69855.0,0,$60000-69999,
gmc,sierra,2023,new,0.0,Pilson Chevrolet Buick GMC,76410.0,1,$70000-79999,0.0
gmc,sierra,2024,new,0.0,Pilson Chevrolet Buick GMC,80400.0,0,$80000-89999,
mazda,cx-5,2024,new,0.0,Anderson Mazda of Lincoln,39085.0,0,$30000-39999,
bmw,m3,2024,new,0.0,Husker Auto Group,98095.0,0,$90000-99999,
bmw,x3,2024,new,0.0,Husker Auto Group,88930.0,0,$80000-89999,
bmw,x7,2024,new,0.0,Husker Auto Group,101090.0,0,$100000-109999,
audi,q3,2020,used,71335.0,Jarrett Gordon Ford Lincoln of Winter Haven,21988.0,4,$20000-29999,17833.75
cadillac,escalade,2018,used,43666.0,Jarrett Gordon Ford Lincoln of Winter Haven,48600.0,6,$40000-49999,7277.67
ford,bronco,2022,certified,10877.0,Jarrett Gordon Ford Lincoln of Winter Haven,54832.0,2,$50000-59999,5438.5
gmc,sierra,2018,used,96833.0,Jarrett Gordon Ford Lincoln of Winter Haven,35808.0,6,$30000-39999,16138.83
chevrolet,suburban,2023,new,0.0,Meyer Automotive,79520.0,1,$70000-79999,0.0
gmc,sierra,2023,new,0.0,Meyer Automotive,72995.0,1,$70000-79999,0.0
ford,mustang,2024,new,0.0,Jarrett Gordon Ford of Davenport,56000.0,0,$50000-59999,
ford,bronco,2022,certified,37585.0,Jarrett Gordon Ford of Davenport,49500.0,2,$40000-49999,18792.5
chevrolet,silverado,2013,used,159507.0,Mercedes-Benz of Asheville,13998.0,11,$10000-19999,14500.64
toyota,tacoma,2014,used,184618.0,Southern Trust Auto Group,17999.0,10,$10000-19999,18461.8
cadillac,cts,2018,used,48740.0,Ultimate Motor Cars,22577.0,6,$20000-29999,8123.33
ford,f-150,2021,used,19995.0,Fred Anderson Nissan of Asheville,31978.0,3,$30000-39999,6665.0
nissan,pathfinder,2023,certified,12823.0,Fred Anderson Nissan of Asheville,36439.0,1,$30000-39999,12823.0
toyota,tacoma,2023,used,6474.0,Beaver Toyota of St. Augustine,41377.0,1,$40000-49999,6474.0
gmc,sierra,2017,used,42925.0,Beaver Toyota of St. Augustine,34988.0,7,$30000-39999,6132.14
audi,a4,2021,used,36390.0,Beaver Toyota of St. Augustine,31288.0,3,$30000-39999,12130.0
jeep,wrangler,2016,used,74691.0,Beaver Toyota of St. Augustine,24266.0,8,$20000-29999,9336.38
chevrolet,corvette,2020,used,6049.0,Beaver Toyota of St. Augustine,79388.0,4,$70000-79999,1512.25
ford,f-250,2017,used,75008.0,Beaver Toyota of St. Augustine,52788.0,7,$50000-59999,10715.43
toyota,4runner,2018,used,69506.0,Beaver Toyota of St. Augustine,34699.0,6,$30000-39999,11584.33
lexus,is,2016,used,90118.0,Beaver Toyota of St. Augustine,22588.0,8,$20000-29999,11264.75
kia,seltos,2024,new,0.0,Fred Anderson Kia of Greer,36815.0,0,$30000-39999,
kia,rio,2023,new,0.0,Fred Anderson Kia of Greer,18129.0,1,$10000-19999,0.0
chevrolet,silverado,2024,new,0.0,Fred Anderson Chevrolet Buick GMC Cadillac,60784.0,0,$60000-69999,
honda,civic,2024,new,0.0,Neil Huffman Honda of Frankfort,32100.0,0,$30000-39999,
hyundai,ioniq,2023,new,0.0,Fred Anderson Hyundai,44380.0,1,$40000-49999,0.0
hyundai,ioniq,2023,new,0.0,Fred Anderson Hyundai,54250.0,1,$50000-59999,0.0
ford,f-150,2023,new,0.0,Frankfort Ford Lincoln,46054.0,1,$40000-49999,0.0
ford,f-250,2023,new,0.0,Frankfort Ford Lincoln,89040.0,1,$80000-89999,0.0
toyota,sequoia,2020,used,101576.0,Frankfort Toyota,39995.0,4,$30000-39999,25394.0
toyota,prius,2014,used,186337.0,Fort's Toyota of Pekin,12500.0,10,$10000-19999,18633.7
toyota,tundra,2023,new,0.0,Fort's Toyota of Pekin,55352.0,1,$50000-59999,0.0
toyota,tacoma,2023,new,0.0,Fort's Toyota of Pekin,48870.0,1,$40000-49999,0.0
toyota,tacoma,2023,new,0.0,Fort's Toyota of Pekin,51674.0,1,$50000-59999,0.0
toyota,tundra,2024,new,0.0,Fort's Toyota of Pekin,57116.0,0,$50000-59999,
toyota,tundra,2022,new,0.0,Fort's Toyota of Pekin,64990.0,2,$60000-69999,0.0
toyota,4runner,2023,new,0.0,Fort's Toyota of Pekin,52328.0,1,$50000-59999,0.0
toyota,highlander,2024,new,0.0,Fort's Toyota of Pekin,54998.0,0,$50000-59999,
toyota,tundra,2023,new,0.0,Fort's Toyota of Pekin,41642.0,1,$40000-49999,0.0
honda,insight,2020,used,108218.0,Fort's Toyota of Pekin,19500.0,4,$10000-19999,27054.5
mercedes,e-class,2011,used,68009.0,Auto House of Bloomington,11995.0,13,$10000-19999,5231.46
hyundai,ioniq,2023,new,0.0,Hyundai of Asheville,41999.0,1,$40000-49999,0.0
hyundai,ioniq,2023,new,0.0,Hyundai of Asheville,42499.0,1,$40000-49999,0.0
toyota,highlander,2024,new,0.0,Toyota South,47361.0,0,$40000-49999,
kia,sportage,2023,new,0.0,O'Brien Kia of Bloomington,31185.0,1,$30000-39999,0.0
kia,telluride,2024,new,0.0,O'Brien Kia of Bloomington,52775.0,0,$50000-59999,
toyota,tundra,2023,new,0.0,Sam Leman Toyota - Bloomington,57548.0,1,$50000-59999,0.0
toyota,tundra,2023,new,0.0,Sam Leman Toyota - Bloomington,50878.0,1,$50000-59999,0.0
ford,f-250,2023,used,109.0,Sam Leman Ford,70995.0,1,$70000-79999,109.0
cadillac,xt4,2020,certified,26580.0,Barker Motor Company,29290.0,4,$20000-29999,6645.0
chevrolet,trax,2024,new,0.0,Dyer Chevrolet,25321.0,0,$20000-29999,
chevrolet,corvette,2024,new,0.0,Dyer Chevrolet,74280.0,0,$70000-79999,
ford,expedition,2023,new,0.0,Mike Murphy Ford,69475.0,1,$60000-69999,0.0
ram,1500,2022,new,0.0,Lake Wales CDJR,52251.0,2,$50000-59999,0.0
gmc,yukon,2023,new,0.0,Orange Buick GMC,91530.0,1,$90000-99999,0.0
cadillac,escalade,2023,new,0.0,Massey Cadillac of Orlando,112255.0,1,$110000-119999,0.0
mercedes,gle,2024,new,0.0,Mercedes-Benz of South Orlando,95155.0,0,$90000-99999,
mercedes,gle,2021,certified,36783.0,Mercedes-Benz of South Orlando,76875.0,3,$70000-79999,12261.0
ford,f-150,2022,certified,10340.0,DESOTO Ford,80054.0,2,$80000-89999,5170.0
ford,bronco,2022,certified,1563.0,DESOTO Ford,54995.0,2,$50000-59999,781.5
ford,edge,2008,used,162690.0,DESOTO Ford,5250.0,16,$0-9999,10168.12
chevrolet,silverado,2022,new,0.0,Vaden Chevrolet Pooler,51300.0,2,$50000-59999,0.0
ram,2500,2024,new,0.0,Cooper Motor Company - CJDR,57945.0,0,$50000-59999,
gmc,yukon,2023,new,0.0,Kaiser Buick GMC Trucks,73490.0,1,$70000-79999,0.0
gmc,yukon,2023,new,0.0,Kaiser Buick GMC Trucks,86035.0,1,$80000-89999,0.0
mercedes,c-class,2023,new,0.0,Mercedes-Benz of North Orlando,48845.0,1,$40000-49999,0.0
toyota,4runner,2020,used,65672.0,Seminole Toyota,27275.0,4,$20000-29999,16418.0
audi,a4,2020,used,64002.0,Seminole Toyota,21476.0,4,$20000-29999,16000.5
toyota,4runner,2023,new,0.0,Seminole Toyota,49770.0,1,$40000-49999,0.0
toyota,4runner,2023,new,0.0,Seminole Toyota,51582.0,1,$50000-59999,0.0
ram,2500,2024,new,0.0,Woodhouse Chrysler Dodge Jeep Ram of Bellevue,62399.0,0,$60000-69999,
jeep,wrangler,2024,new,0.0,Woodhouse Chrysler Dodge Jeep Ram of Bellevue,56799.0,0,$50000-59999,
honda,accord,2023,new,0.0,O'Brien Honda of Bloomington,32990.0,1,$30000-39999,0.0
honda,passport,2022,new,0.0,O'Brien Honda of Bloomington,50125.0,2,$50000-59999,0.0
kia,sportage,2023,new,0.0,DeLand Kia,38540.0,1,$30000-39999,0.0
chevrolet,silverado,2023,new,0.0,Herl Chevrolet,49855.0,1,$40000-49999,0.0
mercedes,gla,2023,new,0.0,Mercedes-Benz of Orlando,49010.0,1,$40000-49999,0.0
mercedes,glc,2023,new,0.0,Mercedes-Benz of Orlando,60450.0,1,$60000-69999,0.0
gmc,yukon,2023,new,0.0,Fountain Buick GMC,79080.0,1,$70000-79999,0.0
ford,f-150,2023,new,0.0,Tropical Ford,78835.0,1,$70000-79999,0.0
toyota,yaris,2010,used,157339.0,Ray Skillman Hoosier Ford,5900.0,14,$0-9999,11238.5
chevrolet,equinox,2024,new,0.0,Uftring Weston Chevrolet Cadillac,32345.0,0,$30000-39999,
chevrolet,equinox,2024,new,0.0,Uftring Weston Chevrolet Cadillac,30680.0,0,$30000-39999,
chevrolet,equinox,2024,new,0.0,Uftring Weston Chevrolet Cadillac,32315.0,0,$30000-39999,
chevrolet,tahoe,2023,new,0.0,York Chevrolet Buick GMC,78525.0,1,$70000-79999,0.0
jeep,grand cherokee,2023,new,0.0,Flagler Chrysler Dodge Jeep RAM,39943.0,1,$30000-39999,0.0
jeep,grand cherokee,2023,new,0.0,Flagler Chrysler Dodge Jeep RAM,46882.0,1,$40000-49999,0.0
chevrolet,suburban,2023,new,0.0,Lee Janssen Motor Co.,73755.0,1,$70000-79999,0.0
toyota,highlander,2024,new,0.0,Green's Toyota of Lexington,49296.0,0,$40000-49999,
toyota,highlander,2024,new,0.0,Green's Toyota of Lexington,55453.0,0,$50000-59999,
chevrolet,tahoe,2023,new,0.0,H+H Chevrolet,69605.0,1,$60000-69999,0.0
chevrolet,tahoe,2023,new,0.0,H+H Chevrolet,88165.0,1,$80000-89999,0.0
chevrolet,tahoe,2023,new,0.0,H+H Chevrolet,80550.0,1,$80000-89999,0.0
kia,telluride,2024,new,0.0,Kia of Cape Coral,40335.0,0,$40000-49999,
kia,telluride,2023,new,0.0,Kia of Cape Coral,51675.0,1,$50000-59999,0.0
kia,telluride,2024,new,0.0,Kia of Cape Coral,47970.0,0,$40000-49999,
nissan,sentra,2023,new,0.0,Grainger Nissan,21735.0,1,$20000-29999,0.0
nissan,pathfinder,2024,new,0.0,Grainger Nissan,49740.0,0,$40000-49999,
mercedes,e-class,2020,used,17372.0,Mercedes-Benz of Omaha,42500.0,4,$40000-49999,4343.0
mercedes,cla,2020,used,21575.0,Mercedes-Benz of Omaha,35000.0,4,$30000-39999,5393.75
honda,passport,2023,new,0.0,Superior Honda of Omaha,48680.0,1,$40000-49999,0.0
ram,1500,2023,new,0.0,Kraig Ford Chevrolet Chrysler Dodge Jeep RAM,73190.0,1,$70000-79999,0.0
chevrolet,tahoe,2023,new,0.0,Kraig Ford Chevrolet Chrysler Dodge Jeep RAM,71055.0,1,$70000-79999,0.0
mazda,mazda3,2024,new,0.0,J.C. Lewis Mazda,31515.0,0,$30000-39999,
gmc,sierra,2024,new,0.0,DeYarman GMC,72260.0,0,$70000-79999,
lexus,is,2023,new,0.0,Lexus of Peoria,57240.0,1,$50000-59999,0.0
toyota,tundra,2023,new,0.0,Peoria Toyota,67743.0,1,$60000-69999,0.0
toyota,tundra,2024,new,0.0,Peoria Toyota,55118.0,0,$50000-59999,
toyota,sienna,2023,new,0.0,AutoNation Toyota Winter Park,53843.0,1,$50000-59999,0.0
toyota,4runner,2023,new,0.0,AutoNation Toyota Winter Park,41468.0,1,$40000-49999,0.0
toyota,4runner,2023,new,0.0,AutoNation Toyota Winter Park,50782.0,1,$50000-59999,0.0
toyota,tundra,2023,new,0.0,AutoNation Toyota Winter Park,79338.0,1,$70000-79999,0.0
toyota,4runner,2023,new,0.0,AutoNation Toyota Winter Park,48273.0,1,$40000-49999,0.0
ford,f-150,2016,used,184145.0,Mullinax Ford of Kissimmee,19362.0,8,$10000-19999,23018.12
bmw,x5,2024,new,0.0,BMW of Peoria,105745.0,0,$100000-109999,
dodge,durango,2021,certified,16510.0,Cape Coral Chrysler Dodge Jeep Ram,61500.0,3,$60000-69999,5503.33
jeep,grand wagoneer,2023,new,0.0,Cape Coral Chrysler Dodge Jeep Ram,91448.0,1,$90000-99999,0.0
dodge,dart,2013,used,98969.0,Yemm Chevrolet Buick GMC Chrysler Dodge Jeep Ram,8355.0,11,$0-9999,8997.18
toyota,camry,2021,used,53504.0,Family Ford Chrysler Dodge Jeep Ram,25000.0,3,$20000-29999,17834.67
jeep,gladiator,2021,used,21843.0,Family Ford Chrysler Dodge Jeep Ram,41500.0,3,$40000-49999,7281.0
jeep,grand cherokee,2022,used,19548.0,Family Ford Chrysler Dodge Jeep Ram,36500.0,2,$30000-39999,9774.0
chevrolet,tahoe,2023,new,0.0,Woodhouse Chevrolet of Omaha,71949.0,1,$70000-79999,0.0
chevrolet,traverse,2023,new,0.0,Woodhouse Chevrolet of Omaha,52489.0,1,$50000-59999,0.0
chevrolet,tahoe,2023,new,0.0,Woodhouse Chevrolet of Omaha,82184.0,1,$80000-89999,0.0
chevrolet,silverado,2024,new,0.0,Woodhouse Chevrolet of Omaha,80559.0,0,$80000-89999,
chevrolet,tahoe,2023,new,0.0,Woodhouse Chevrolet of Omaha,83179.0,1,$80000-89999,0.0
chevrolet,traverse,2023,new,0.0,Woodhouse Chevrolet of Omaha,48754.0,1,$40000-49999,0.0
chevrolet,traverse,2023,new,0.0,Woodhouse Chevrolet of Omaha,54889.0,1,$50000-59999,0.0
nissan,titan,2023,new,0.0,Sutherlin Nissan of Orlando,56970.0,1,$50000-59999,0.0
nissan,pathfinder,2023,new,0.0,Sutherlin Nissan of Orlando,48865.0,1,$40000-49999,0.0
nissan,rogue,2022,new,0.0,Sutherlin Nissan of Orlando,31905.0,2,$30000-39999,0.0
jeep,gladiator,2023,new,0.0,Dan Cummins of Georgetown,56115.0,1,$50000-59999,0.0
honda,ridgeline,2022,used,22524.0,Greenway Kia East,34978.0,2,$30000-39999,11262.0
mazda,cx-3,2020,used,77924.0,Greenway Kia East,15741.0,4,$10000-19999,19481.0
ford,explorer,2021,used,63484.0,Greenway Kia East,29741.0,3,$20000-29999,21161.33
